Page,Item,Title,Date
158,2,강원 곳곳 대남 '오물 풍선' 잔해 발견…사흘간 9건,2024/06/27
158,3,"홍천 최선호 지역 신규 분양, '대상 웰라움 홍천' 26일 견본주택 오픈",2024/06/27
158,4,[오늘의 정치일정] 6월 27일(목),2024/06/27
158,5,"""홍천지역 청년 위한 축제·공간 마련해야""",2024/06/27
158,6,홍천 가리산 자연휴양림 관리사무소 새단장,2024/06/27
158,7,"홍천, ‘가리산휴양림’ 시설물 정비 완료",2024/06/26
158,8,"강원, 북한 대남 오물 풍선 신고 7건",2024/06/26
158,9,"북한, 대남 오물풍선 사흘 연속 살포… 올 들어 일곱 번째",2024/06/26
158,10,북한 오물 풍선 다시 부양…경기북부 지역 상공 포착,2024/06/26
159,1,강릉 목계리서 트럭 간 정면 충돌 사고…3명 중경상,2024/06/26
159,2,독거 노인 건강 실시간 체크 ‘돌봄조끼’ 입혀드린다,2024/06/26
159,3,[동정] 이형주 대한노인회 홍천군지회장,2024/06/26
159,4,서울양양고속도로 4중 추돌…강원서 사건사고 잇따라,2024/06/26
159,5,'강·품·아' 청정구역 홍천에 선뵈는 새 아파트 '대상 웰라움 홍천' 분양 돌입,2024/06/26
159,6,"소노펫클럽앤리조트, 미혼모 반려가정 대상 리조트 체험 초청행사",2024/06/26
159,7,"홍천농촌문화터미널, ’24년 농촌 여름휴가 페스티벌 참여",2024/06/26
159,8,"신영재 홍천군수, 홍천군 청년단체 간담회 참석",2024/06/26
159,9,"홍천군, 농업인대학 정원관리사 28명 자격 취득",2024/06/26
159,10,"홍천군노인복지관, 원거리 지역 경로당 어르신 ‘이동복지관’ 프로그램",2024/06/26
160,1,홍천국악협회 <용문-홍천 광역철도 조기착공 염원 국악콘서트> 개최,2024/06/26
160,2,北 미사일 발사 직후 한미일 북핵대표 통화 “단호히 대응 공조”,2024/06/26
160,3,"홍천, 외국인 이탈률 ‘0%’…비결은 ‘소통’",2024/06/26
160,4,[포토뉴스] 홍천 사회단체 ‘행복나눔 인생사진 촬영’,2024/06/26
160,5,"군 ""北 오물풍선 100개 낙하""…대북 확성기 방송 여부는 고심중",2024/06/26
160,6,"홍천군 숲속마당협동조합, 찾아가는 약손 서비스",2024/06/26
160,7,"홍천군, 맞춤 돌봄서비스 '돌봄조끼' 본격 추진",2024/06/26
160,8,"홍천군 은혜회, 가정위탁아동 한부모가정 등 저소득 가구에 위문품 전달",2024/06/26
160,9,강원 춘천·홍천서 오물풍선 신고 4건 잇따라 접수,2024/06/26
160,10,"홍천읍지역사회보장협의체, 행복나눔 인생사진 촬영",2024/06/26
161,1,"홍천군, 2024년 다목적센터 합동 소방훈련",2024/06/26
161,2,"홍천군, (주)돌봄드림과 업무 협약 체결",2024/06/26
161,3,"합참 ""北 살포 오물풍선 250여개…급강하하면 위험""",2024/06/26
161,4,"군 ""어젯밤 살포한 北오물풍선 100여개 경기북부·서울 낙하""",2024/06/26
161,5,[국민의 기업] 맛도 좋고 몸에도 좋게~소비자 맞춤형 옥수수 생산·보급에 주력,2024/06/26
161,6,글로벌 운송 네트워크 활용… 세계로 뻗는 ‘희망의 날갯짓’,2024/06/26
161,7,헬스케어·천연물·항체… K바이오헬스 메카 꿈꾸는 강원,2024/06/26
161,8,서울양양고속도로 ‘홍천휴게소’ 명칭 변경 추진,2024/06/26
161,9,"홍천, 외국인 이탈률 ‘0％’…비결은 ‘소통’",2024/06/25
161,10,‘6·25 제74주년 기념식’ 잇따라…‘호국정신 기려’,2024/06/25
162,1,"홍천, 외국인 이탈률 ‘0%’…비결은 ‘소통’",2024/06/25
162,2,춘천~홍천 국도 확장 정부 본 심사 오른다…일괄 예타 반영,2024/06/25
162,3,[간추린 소식] 지자체 잉여금 지방채 상환 의무화…재정 관리 강화 외,2024/06/25
162,4,"홍천, 외국인 이탈률 ‘0%’…비결은 ‘소통’",2024/06/25
162,5,홍천 물놀이장 7월1일 개장…지난해 2만명 방문,2024/06/25
162,6,[포토뉴스] 춘천시 동산면-홍천군 북방면 고향사랑기부금 교차 기부,2024/06/25
162,7,"박현국 봉화군수, 남북9축 고속도로 추진협의회 회장에 선출",2024/06/25
162,8,홍천 가리산 자연휴양림 관리사무소 새단장,2024/06/25
162,9,"홍천군노인복지관, 치매 선별검사 및 전문 상담 진행",2024/06/25
162,10,‘100년 숙원 사업’ 홍천 철도 개통 염원 신명나는 한마당,2024/06/25
163,1,[포토뉴스] 홍천군 청년 단체 간담회,2024/06/25
163,2,"홍천소방서, 소방관 치유프로그램 및 청렴캠페인 실시",2024/06/25
163,3,"홍천군 북방면, 춘천시 동산면과 고향사랑기부금 교차 기부",2024/06/25
163,4,"홍천군, 농작물 병해충 진단 실습 워크숍 개최",2024/06/25
163,5,"홍천군, 2024년 공유재산 실무자 교육 실시",2024/06/25
163,6,"다문화·이주 가정 돕는다…보은군, 다국어 민원 발급기 설치",2024/06/25
163,7,[동정] 박유봉 홍천군산림조합장,2024/06/25
163,8,"강원춘천 강소연구개발특구, 지역 산업 생태계 '허브' 자리매김",2024/06/25
163,9,‘홍천휴게소’ 명칭 변경 설문조사…다음 달까지 2차례,2024/06/25
163,10,'여름철 관광명소' 홍천 물놀이장 7월 1일 개장,2024/06/25
164,1,"박현국 봉화군수, 남북9축 고속도로 추진협의회 회장 선출…""제3차 고속도로 건설 5개년 계획 반영에 힘쓸 것""",2024/06/25
164,2,"홍천군, 어족자원 보존 ‘뱀장어 종자’ 방류",2024/06/25
164,3,"홍천군, ‘쉽고 바른 공공언어 쓰기’ 직장교육 실시",2024/06/25
164,4,"홍천군, 가리산자연휴양림 관리사무소 준공식 개최",2024/06/25
164,5,[거버넌스워치] ‘마이웨이’…삼천리 이만득 회장 사위들의 면면,2024/06/25
164,6,[오늘의 청약 일정] '동작보라매역프리센트' 1순위 청약 접수 등,2024/06/25
164,7,국제병원 들어서자… ‘인구소멸 위기’ 가평 설악면 귀촌 늘었다 [대한민국 인구시계 ‘소멸 5분전’],2024/06/25
164,8,[천자춘추] 경기도의회에 SOS 외치다,2024/06/25
164,9,[제20회 도장애인 IT 경진대회 성료]강릉 권서우씨 강원랜드 대표이사상,2024/06/25
164,10,‘홍천휴게소’ 명칭 변경 설문조사…다음 달까지 2차례,2024/06/24
165,1,"경북 봉화군, 박현국 봉화군수, 남북9축 고속도로 추진협의회 회장에 선출",2024/06/24
165,2,"박현국 봉화군수, 남북 9축 고속도로 추진협의회장 선출",2024/06/24
165,3,"박현국 봉화군수, 남북9축 고속도로 추진협회장 선출",2024/06/24
165,4,‘치유농업’ 주민 일자리 창출 효과 톡톡 … 홍천 열목어 마을 가보니,2024/06/24
165,5,"영천 청년들, ' 강원도 홍천에서 '청년을 배우다'",2024/06/24
165,6,"박현국 봉화군수, 남북9축 고속도로 협의회 회장 선출",2024/06/24
165,7,"홍천군, 찰옥수수 활용 대표음식 개발 평가회 개최",2024/06/24
165,8,"“홍천휴게소, 특색 있는 새 이름 찾습니다”",2024/06/24
165,9,홍천 물놀이장 7월 1일 개장 … 수질 안전 만전,2024/06/24
165,10,[동정] 신영재 홍천군수,2024/06/24
166,1,"박현국 봉화군수, ‘남북9축 고속도로 추진협의회’ 회장 선출",2024/06/24
166,2,"홍천군노인복지관, 홍천군보건소 연계 어르신 혈압·혈당 수치 측정",2024/06/24
166,3,"박현국 봉화군수, 남북9축 고속도로 추진협의회 회장에 선출",2024/06/24
166,4,"박현국 봉화군수, 남북9축 고속도로 추진협의회 회장에 선출",2024/06/24
166,5,홍천 여름철 명소 물놀이장 내달 1일 개장,2024/06/24
166,6,"홍천군, 청렴한 공직문화 조성 ‘감성교육’ 실시",2024/06/24
166,7,"홍천 물놀이장, 7월 1일 전면개장!",2024/06/24
166,8,"홍천휴게소, 명칭 변경을 위한 설문조사(6.24~6.30)",2024/06/24
166,9,"홍천군청소년수련관, 오케스트라·축구 등 다양한 프로그램 인기",2024/06/24
166,10,[요즘에] 농촌의 보수적 의식과 귀농 선택,2024/06/24
167,1,[사설] 댐 주변 지원금 효율적 활용을,2024/06/24
167,2,원주서 오토바이-승용차 충돌 1명 사망,2024/06/24
167,3,전국 태권도 유망주 강원 홍천서 열흘간 한판 승부,2024/06/24
167,4,홍천의 ‘자녀 2명 이상 가정’ 위한 인센티브 무엇?,2024/06/24
167,5,"음성 금왕읍, 뚜레한우와 출산가정 지원 위해 협약체결",2024/06/23
167,6,"강원형 일자리 안심공제, “기업과 근로자 모두 만족”",2024/06/23
167,7,[포토뉴스] 홍천 민·관·경 합동 음주운전 예방 캠페인,2024/06/23
167,8,[포토뉴스] 홍천군 사랑의 헌혈 캠페인,2024/06/23
167,9,"홍천군, 사랑나눔 행복나눔 콘서트 ‘풍문으로 들었소’",2024/06/23
167,10,"홍천진로체험지원센터, <지역특화프로그램> 진로활동",2024/06/22
168,1,'인사이드 아웃2' 300만 관객 돌파…'하이재킹' 첫날 박스오피스 2위,2024/06/22
168,2,[분양 캘린더] 6월 넷째 주 '순천그랜드파크자이' 등 4691가구 분양,2024/06/22
168,3,"홍천군, ‘어버이 효 한마당’ 실버가요제 열려",2024/06/21
168,4,"신영재 홍천군수, 홍천군 ‘사랑의 헌혈캠페인’ 참석",2024/06/21
168,5,"홍천군, 제36회 경희대총장기 전국 남녀 태권도대회 개최",2024/06/21
168,6,"(사)한국예총홍천지회, 제3차 지부장 회의 개최",2024/06/21
168,7,"홍천군, 음주폐해 예방 ‘민･관･경 음주운전 근절’ 캠페인",2024/06/21
168,8,"홍천군, 2024년 다자녀가정 가족여행 참가자 모집",2024/06/21
168,9,"GS칼텍스, 다문화 교육기관 해밀학교에 1억 후원",2024/06/21
168,10,"GS칼텍스, 다문화 기관에 1억 전달",2024/06/21
169,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
169,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
169,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
169,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
170,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
170,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
170,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
170,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
171,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
171,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
171,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
171,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
172,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
172,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
172,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
172,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
173,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
173,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
173,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
173,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
174,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
174,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
174,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
174,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
175,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
175,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
175,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
175,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
176,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
176,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
176,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
176,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
177,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
177,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
177,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
177,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
178,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
178,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
178,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
178,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
179,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
179,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
179,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
179,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
180,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
180,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
180,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
180,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
181,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
181,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
181,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
181,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
182,1,"GS칼텍스, 해밀학교에 1억원",2024/06/21
182,2,양양 동산항 인근 바다에 빠진 60대 심정지,2024/06/21
182,3,홍천공대협 오늘 지역 난개발 전면 중단 기자회견,2024/06/21
182,4,"GS칼텍스, 다문화 교육기관 해밀학교에 후원금 1억원 전달",2024/06/21
